RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02
1953,Orleans Parish,Louisiana,165,115200,114800,120700,122100,128900,136300,139300,133800,120600,120400,125300,128500,121500,116800,124900,131400,139200,138600,144300,147400,151500,145200,138500,119100,124900,128300,149100,145500,140600,131100,129300,138800,140200,151300,146700,145800,126800,117500,113300,122300,127e3,128900,124700,121400,132e3,129600,130600,125500,129800,138300,149100,158200,158600,163600,162500,164900,152700,147300,150100,154400,161600,162400,16e4,163400,169e3,175600,178300,176400,175500,165600,162700,162400,173e3,177e3,176800,176300,176800,185600,186100,184500,181300,184600,178600,182100,183800,195100,190900,202100,199e3,198300,201800,215100,226e3,212200,209300,202900,195300,196800,208e3,225800,225300,219200,220100,212100,214700,217700,233400,237800,235800,235700,238400,236600,239500,234200,232200,224500,215800,231800,231e3,247900,230800,229400,224100,239300,241500,246e3,23e4,233300,229800,245300,246600,
2323,Hamilton County,Tennessee,166,131600,132100,129100,127700,125300,123600,121600,125600,126200,123e3,118500,120500,125e3,130600,124800,124200,119900,121900,119600,121300,126100,125300,125300,119600,124e3,126e3,128600,126600,120900,121700,119100,123900,128200,131300,127800,126e3,133700,137100,135600,126400,124e3,121700,125300,129400,128300,127700,123300,129100,130100,133700,129300,129300,127e3,128300,125100,132500,135e3,136600,131100,127e3,126900,129300,134600,136900,136300,137200,135200,134500,135300,139200,139200,141200,141500,142800,141200,140500,141900,141900,144800,146600,150200,149800,150200,148900,150900,158e3,159800,157700,153500,154100,155400,150900,149400,149500,154700,156700,158100,158200,162700,166e3,167300,166200,168e3,171700,174e3,172400,171300,171300,182100,190400,189600,187100,180500,184300,179600,182e3,180700,183600,186800,187100,192700,190300,184500,179500,173200,176100,172700,176500,178100,178e3,183300,
1894,Madison County,Alabama,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142100,144400,145400,145300,148800,156300,159e3,155600,15e4,146700,147100,149e3,149900,148300,144300,146100,148900,153800,156800,162800,168800,170200,173400,178600,188700,184100,173500,162500,162100,168100,169900,172e3,169100,168900,178400
1161,Marion County,Florida,168,148600,144500,140800,138600,135300,129600,127700,126400,126200,124400,119800,117900,112300,111500,109900,109800,107800,104200,101900,100200,97300,1e5,101e3,102900,99200,97e3,94700,91900,86100,81200,79800,81300,83100,83e3,83900,83300,82400,79e3,79600,78900,78300,78100,8e4,80200,83100,85500,86300,84900,85e3,91800,94300,92100,89100,86800,90400,92e3,96800,96e3,94500,91600,91900,92300,90300,90900,91700,93900,95100,97400,96900,94700,90800,91500,90600,90700,90300,93e3,94100,94e3,91200,89200,88500,91400,94200,96200,97600,99100,99100,97600,96900,99500,103e3,103800,102900,103700,105500,104900,106800,108300,114100,113400,114900,112100,112400,114600,119300,122300,123700,122400,122400,122300,124100,126900,128e3,128400,129e3,131300,134700,135400,137300,138200,140600,138600,139e3,135500,135100,136400,139300,143e3,146200,151100,155300,156900
373,Anoka County,Minnesota,169,201600,195900,195200,190500,188600,187600,188e3,189700,186400,183300,173400,171e3,172500,175500,172900,169700,165900,165900,166500,169800,171300,171700,172700,169200,166800,159500,160100,158500,159800,155700,153400,155100,156200,160500,157400,160300,154900,144200,135600,133700,139600,141600,141700,144400,143500,141400,142300,139200,135500,133700,140900,150100,152700,153100,153900,155400,160300,160400,159800,153300,156200,158800,163600,166900,170400,173800,175900,179e3,180200,179600,178200,179900,177500,178800,179100,183800,181900,184300,182400,185900,187400,189900,190900,193400,196800,199700,197800,197600,198300,198300,198300,195400,197400,200600,208900,208400,208900,205300,208600,210700,211600,211600,211800,214200,214400,215700,216400,217500,217100,215400,217200,217800,219500,219700,223100,224900,226100,227700,233200,234900,232500,228500,233200,237500,239e3,239700,237300,244400,245200,251400,253e3,
2552,Somerset County,New Jersey,170,366600,367100,368300,344400,333100,330100,339900,340600,345e3,35e4,351800,339500,332700,334200,327800,324500,319700,328600,332100,332e3,329600,333800,327e3,333600,328700,345600,347100,344e3,346700,357500,358800,350800,346800,345500,341e3,351500,343e3,366800,353600,369500,353200,359900,355600,357600,343900,346e3,332300,317100,3e5,317700,346500,360300,354700,341200,343900,335800,333900,326700,330600,335800,338e3,333500,331900,342500,355900,356400,354600,353500,359500,357200,355500,350600,347100,348200,351700,355700,345300,353500,364700,371100,360300,347400,346900,333800,333600,331700,332200,327700,332900,344400,363600,361800,358600,339200,339300,326500,334500,331100,348200,356400,352500,348200,332700,331200,331100,333300,335600,339200,343300,351500,349700,343200,338600,339700,337800,335600,336200,343400,343200,341400,344800,361300,368200,365e3,351700,350400,359900,354100,354700,348900,357800,
1916,Manatee County,Florida,171,230100,229200,224300,221600,216200,219400,214400,204400,186800,175600,173900,172600,166100,158900,153900,153900,155900,164500,167800,164100,160200,162900,165e3,168800,164900,167300,160900,159100,151e3,147900,146300,145e3,139600,140200,141700,149e3,146400,150600,146100,144500,142700,144600,153700,148400,142100,135700,140600,146600,146300,149700,15e4,150500,150400,155600,159500,155800,152e3,151300,149900,149300,152800,162600,17e4,175400,174500,175500,172200,175800,173500,173400,170600,174300,176900,180300,179400,180300,180800,183100,186500,185300,19e4,189400,191900,193100,199200,204200,207300,206500,208700,210500,215800,217100,219500,218900,223900,222900,222200,221500,224800,228600,232200,232e3,230500,231900,231300,234400,233600,236e3,236700,236900,237700,237e3,240500,243300,245800,246900,251200,259100,264300,271200,269e3,267700,257100,253200,250100,251700,254500,248e3,247600,249300,255e3,
1638,Collier County,Florida,172,365500,322600,317600,321400,317200,304500,279300,262700,243e3,232e3,204600,194700,183900,182600,178700,178200,187e3,192800,197500,201200,215300,220400,216300,198500,194e3,2e5,203400,206300,202900,197e3,188200,177500,179700,185900,187500,187800,173700,181400,187100,205400,214900,207700,199100,186800,182900,179300,185700,191200,198200,199500,209300,216200,214800,214200,209200,205e3,207500,214500,218200,220900,224200,235400,232300,236500,237600,244500,238800,242600,243e3,245200,241900,243600,247900,249500,252200,252800,256100,256200,265300,266700,271500,270800,283600,286800,286700,284400,288300,296400,294600,296100,294500,292400,293700,294e3,303500,304900,303100,296600,294600,295100,296200,297600,301e3,303200,302100,306e3,307500,310900,311900,314600,314600,310200,316600,319600,323100,323400,325500,323900,319500,324100,339e3,340400,330700,319200,323200,329200,334700,339800,346e3,340800,328600,320400
1893,Luzerne County,Pennsylvania,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66500,75e3,81700,76e3,80700,74900,74100,77400,82600,88e3,87200,87600,89600,93100,84800,86e3,79800,84400,80300,80300,81400,88600,89900,89700,83100,82700,71700,71200,71500,79400,79300,8e4,78200,79700,79900,87200,85e3,83800,80700,77600,78400,79800,84400,85100,85600,88800,86900,84700,81100,79700,80900,80600,82e3,82400,78600,78400,79600,82600,82700,82900,84700,82300,82700,83600,86300,86900,86400,87200,80100,81900,82800,98900,99500,104600,99500,95700,91900,82700,84900,82200,87900,84600,91100,91700,102800,99200,93800,
2912,Cumberland County,North Carolina,174,,,,,,,113800,113100,113800,115800,116700,119700,122700,125600,122600,118900,117300,119400,117900,117800,117100,122100,116500,111200,108300,113100,118300,117500,116400,114400,117700,120400,121200,126100,123400,121800,111500,112500,113e3,116700,116600,117600,113300,109400,107800,111400,112700,107400,102700,101400,106500,107200,105400,102900,104600,110500,108200,107400,103900,104900,101900,100300,102700,103200,103300,99500,103600,101100,104900,107e3,108700,104200,99600,1e5,98300,96600,96200,99800,97300,95200,94600,97100,97500,100100,98900,99800,101700,103300,106600,103100,99900,101100,99800,102e3,101600,103700,107600,108500,108200,106900,107200,112200,112500,114900,111600,112700,107500,109700,107100,107900,106e3,107800,105300,105100,107600,110500,112100,109200,111300,111100,112300,113200,115900,117800,115e3,115e3,118e3,123700,124200,123900,124600,
3269,Saint Louis City,Missouri,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136200,133900,136400,137400,138600,138700,137600,133700,135100,134200,134500,133600,134700,133900,13e4,128900,125400,124500,122200,120800,122500,122300,126800,126e3,124500,126800,129700,132500,132900,130200,132100,131600,133500,131700,134100,137100,138300,137400,136100,136800,137200,138400,142e3,144300,138800,138200,134e3,138500,132200,132200,134700,134800,130200,126100,122e3,
3158,Chesterfield County,Virginia,176,214300,212900,209800,206900,207400,207500,210300,211500,210200,206e3,205700,216200,213e3,205900,193700,190200,191e3,189100,194500,193500,197200,198400,204300,206700,200200,193200,184300,183600,179200,183100,182500,183200,181800,181100,186e3,186200,184100,178200,173500,171600,171300,170700,175300,178700,177700,176500,170400,168e3,166200,167600,170400,167700,170500,172500,174700,172900,172200,175e3,174800,173300,17e4,170900,173400,178900,18e4,184900,181600,185200,180600,181600,179200,184600,186700,187700,184400,184400,185400,188900,190800,192300,190600,192100,193400,196e3,192700,187800,189800,194600,199900,198600,198600,201100,204700,206e3,205100,199800,201100,200100,202500,201100,203e3,204400,208700,209300,212200,209300,211100,212100,215600,218400,217e3,216600,218200,218800,219200,215200,216e3,217900,221900,225800,222500,222700,218700,224300,229e3,234500,242600,246e3,254700,253200,256300,
1171,Marion County,Oregon,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181700,183200,184500,186700,187600,187500,187400,189400,190200,193e3,195600,199800,198100,200600,202300,208500,206300,210100,212500,218900,221700,223e3,227800,229e3,229400,228300,229600,233e3,230800,233500,236900,241700,244800,248400,254900,261700,262200,264e3,258500,260600,257900,264300,266500,27e4,270800,271600,279700,
2151,Brazoria County,Texas,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,176700,174e3,175700,176800,179800,178300,180600,180500,182700,181900,183200,184900,188e3,200400,199100,198400,187600,190900,192e3,195300,195100,193e3,189400,19e4,192900,196100,197e3,197300,199800,201500,206400,205700,203600,204200,206e3,210900,210800,213e3,213600,216500,215600,216100,212700,213900,215900,216200,217200,220900,226600,224100,223300,219200,226900,233200,238e3,235800,229200,
1887,Loudoun County,Virginia,179,372600,364100,345500,326600,328800,324500,320800,308500,303700,297900,290500,293800,299700,301100,304200,303100,320100,326800,336700,340900,339400,341800,332900,336900,344500,347200,344400,348e3,362600,370900,369300,359100,362700,353100,337100,332800,339e3,36e4,366200,369800,376100,371900,361700,348600,338800,345100,349200,356900,355600,356700,361200,368700,384200,379200,376200,365100,375100,377900,378e3,384100,389100,397900,397900,406200,409500,412e3,408400,404e3,4e5,403300,407600,412400,411e3,412900,411500,415100,420700,421e3,411900,403400,403500,406800,410700,409500,413800,411100,412200,407400,410600,408500,412700,415400,417500,416500,415200,412800,422400,424300,427600,419300,418300,420800,425700,429400,434600,433600,437700,437e3,438500,44e4,442e3,443200,436500,436600,438900,446e3,446300,448e3,441700,444500,449e3,453400,453900,449900,453300,454400,459800,462800,470600,471400,471300,
2515,Rockland County,New York,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386e3,380300,377900,378500,384600,377200,374700,370900,374600,372300,370700,363e3,361400,360600,368600,369700,369500,365200,373e3,382600,384900,385300,370200,361300,361700,374800,385800,388600,395400,399500,397600,399900,404e3,405400,391300,392200,402600,419800,412900,409200,401800,405400,405500,406800,404900,404800,408200,410900,405600,409500,408e3,408900,405200,410900,410600,408700,407800,412500,409400,413300,417500,426600,427700,430600,434900,428500,423700,419400,
98,Bell County,Texas,181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126100,137400,139600,136600,129100,126500,135300,133600,135600,130100,134300,133800,131200,127600,129700,130400,130900,138300,141700,145100,136900,137300,139100,140100,141300,14e4,140900,141300,145e3,145800,147500,144700,146400,146800,149700,151300,148600,147200,148300,153500,162400,166800,165400,156900,152900,
1922,McHenry County,Illinois,182,216900,215400,203800,202500,194100,197600,196800,201400,199200,205200,208400,214600,198700,188400,179700,181e3,176900,177300,184300,189500,186900,183100,184800,184100,178100,169e3,164900,166800,167400,172600,182300,186700,193100,183e3,183e3,168900,165e3,158900,156600,155e3,150400,149600,146e3,148400,150200,156500,154100,156100,149e3,149700,145200,143300,133900,131700,132100,143900,146900,147900,143900,143700,147600,144100,142300,139500,146900,149800,154500,157100,160700,158300,160400,162200,167700,162400,164100,163900,171700,171200,171500,167800,169e3,170300,173800,175100,173700,171400,169e3,171e3,173500,171700,169500,164900,157500,159100,156800,162800,159500,165400,169e3,171400,167200,168200,170800,177700,177500,177800,174200,173600,174100,18e4,182200,186200,182800,184800,181100,184400,182800,185100,187400,196e3,199400,200700,196400,198100,196500,200400,198200,202900,209400,212700,217700,218300
1771,Henrico County,Virginia,183,219e3,214500,202300,196400,196400,200500,203e3,201200,203600,206300,219e3,216600,210400,194100,193900,193400,189300,184300,179800,187800,190600,196500,200600,203600,199500,193600,189400,186500,182300,185300,189600,194300,194800,188900,186600,181400,181700,175200,166500,162200,164600,169300,174200,173800,176800,176700,174200,170400,169800,172200,170600,175e3,180300,178600,174300,169100,177500,181400,187e3,184600,181600,181900,182600,187200,184200,188400,188800,189700,183900,181100,179800,179800,180700,175900,179500,181e3,191200,194e3,194500,196900,193400,191700,184400,189600,193100,198100,194300,199e3,198100,201100,199900,199200,199600,199500,204300,207400,208100,206900,206900,205700,203100,202100,201100,205300,211100,214500,216100,215600,218800,216400,218400,212800,215800,208700,211200,207600,216100,221100,224100,220100,222900,231e3,236400,233200,225800,220200,221700,227600,234500,235400,24e4,
823,Albany County,New York,184,189e3,189800,186e3,183700,185100,190800,193e3,189200,187400,186500,188700,184900,185600,186600,191800,190500,187300,188700,188300,192500,191300,187600,182900,181500,189e3,193900,192900,192300,189500,192e3,193500,197400,198600,193400,190700,185300,185e3,182800,185200,183700,186700,185400,186900,189900,194700,195e3,190200,183600,185500,186100,188500,191200,194200,196100,194900,191300,200500,202700,202400,191600,187900,191100,191900,192900,196100,200200,200900,194500,189100,187600,196600,199800,205e3,194700,187800,183500,186100,192900,194400,197600,197400,198e3,195700,196600,192300,195800,197e3,199300,195900,193100,193900,193300,197100,192700,193300,193100,197100,197e3,194e3,193700,195100,195100,192800,190600,192300,196500,200700,197700,199700,196200,200200,201200,204100,206e3,205600,208900,217500,228400,227800,219600,214600,224600,228300,224700,214500,212900,213600,216900,219400,213500,216700,
1150,Lorain County,Ohio,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95300,98300,95e3,96500,90500,89300,83100,86800,88200,95400,102700,115800,119500,114300,102300,102900,107600,109900,98500,96400,101800,108900,113e3,112400,116100,114e3,112e3,106800,100500,104100,11e4,118900,120900,122e3,126e3,122700,118200,116300,121700,126200,126600,127300,129100,128700,122400,120800,118200,121900,122300,122500,120300,120800,117100,112800,102600,109700,114800,127600,125e3,127600,124400,128100,127600,131400,128600,137200,134e3,135300,127200,129400,129400,129400,128900,130200,132500,131900,132200,136100,136300,140600,139100,142200,139400,135100,135100,132700,137300,140500,144100,
1849,Larimer County,Colorado,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211400,209200,207800,210700,212100,214100,215800,213900,216e3,213900,216600,208800,211300,212400,218200,219800,219800,221900,222100,227800,230900,234400,231300,228800,228e3,228900,228900,229200,231500,237100,241800,242500,24e4,236700,238800,239800,240400,238600,241100,244e3,246900,246800,250300,253800,259800,263800,266800,265700,272400,275300,280300,277900,281e3,283500,285100,286200,288400,291e3,295e3,300200,304300,307e3,308600,312100,314700,317900,319100,321800,323500,327e3,327900,336900,337900,343500,341e3,342600,342700,344300,343800,350400,352700,359100,358100,36e4,371e3,374900,384500,376e3,376200,369100,371200,371500,375e3,378e3,378500,378200
3112,Northampton County,Pennsylvania,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,169900,170900,171e3,170800,168800,168900,167700,160400,165e3,158800,152900,140200,141900,144600,142600,141500,143700,148800,152800,157600,155900,155600,153200,159200,161700,160200,156800,155600,161200,156400,155e3,145600,149500,147100,155500,155300,153e3,149800,156100,162e3,164100,160400,163e3,162900,152400,148500,144900,157900,160600,167300,165100,163500,159700,162100,156900,151300,148e3,158300,165700,168800,165400,164400,163700,161500,161100,158500,158800,160700,162600,163300,162900,162300,163800,163800,165800,166300,165700,169200,17e4,168100,166500,168400,172800,172500,171700,169700,171300,173400,179500,179800,178700,180400,179e3,191500,189300,193700,185400,186200,185300,182900,185300,183100,183500,174100,
